Obs,CustomerID,FullName,Gender,Country,OrderID,OrderDate,OrderAmount,OrderStatus,PaymentID,PaymentAmount,ProgramName,TierLevel,CallID,IssueCategory,AverageSpend,CompanyName
1090,CUST01090,Tyler Johnson,Female,Bolivia,51fd59f2,20/03/2025,999.45,Completed,caccc1cd,121.34,Premium,Silver,CALL01090,Other,429.08,Company 58
1091,CUST01091,Joshua Roberts,Male,Sri Lanka,72e0bdaa,25/11/2022,874.35,Completed,fe320dc5,91.94,Gold,Bronze,CALL01091,Other,316.87,Company 32
1092,CUST01092,Russell Erickson,Male,Haiti,54d4b167,13/02/2024,131.67,Pending,6a67895b,451.92,Premium,Silver,CALL01092,Product,202.65,Company 66
1093,CUST01093,Emma Jennings,Male,Angola,f0403efb,23/11/2023,622.17,Completed,9112840b,276.93,Gold,Silver,CALL01093,Delivery,55.36,Company 90
1094,CUST01094,Peter Ruiz,Other,Greece,38bd92a3,19/10/2024,957.97,Canceled,6bc3cd4f,40.63,Gold,Bronze,CALL01094,Payment,210.66,Company 90
1095,CUST01095,Lawrence Phelps Jr.,Other,Montenegro,245f8406,03/11/2024,681.15,Completed,179da291,470.73,Premium,Gold,CALL01095,Payment,339.88,Company 10
1096,CUST01096,Mary Brandt,Other,Iceland,e7d97534,12/04/2025,433.64,Canceled,d36311ff,265.86,Premium,Bronze,CALL01096,Payment,320.64,Company 21
1097,CUST01097,Margaret Ray,Male,Malawi,99cd1f82,18/05/2024,611.1,Canceled,f5cadd52,296.24,Premium,Silver,CALL01097,Delivery,73.97,Company 57
1098,CUST01098,Tracy Mcdonald,Other,Korea,02a2ecad,27/04/2024,41.43,Canceled,68ec5470,103.56,Silver,Bronze,CALL01098,Payment,134.54,Company 63
1099,CUST01099,Mark Howe,Female,Sudan,d58a5d71,02/08/2023,472.14,Completed,c0c1017f,348.14,Gold,Gold,CALL01099,Payment,162.94,Company 47
1100,CUST01100,Tammy Crawford,Other,Marshall Islands,f7510d65,01/01/2023,755.72,Completed,c42f3100,406.4,Gold,Bronze,CALL01100,Payment,86.1,Company 70
1101,CUST01101,Michael Morris,Male,Niger,0319f054,02/05/2025,929.71,Pending,5144e15c,280.81,Gold,Gold,CALL01101,Payment,343.81,Company 33
1102,CUST01102,Danielle Olson,Male,Isle of Man,51fc774a,17/04/2025,951.99,Canceled,9a4eb4d3,435.68,Gold,Silver,CALL01102,Delivery,100.71,Company 51
1103,CUST01103,Timothy Ward,Female,Kazakhstan,38c9f154,09/09/2023,99.54,Canceled,15a40ef5,407.44,Silver,Silver,CALL01103,Product,307.99,Company 89
1104,CUST01104,Kimberly Young,Other,Luxembourg,da881aa8,14/05/2025,647.55,Canceled,18d33f01,73.62,Premium,Gold,CALL01104,Other,469.77,Company 33
1105,CUST01105,Katherine Hodge,Other,Philippines,37dd99b0,22/06/2023,787.23,Completed,a0f03522,287.82,Premium,Bronze,CALL01105,Delivery,292.48,Company 29
1106,CUST01106,Nathan Blanchard,Female,Saint Pierre and Miq,659914d1,01/11/2024,346.84,Pending,136ce789,482.3,Premium,Bronze,CALL01106,Product,290.87,Company 88
1107,CUST01107,Samuel Walker,Female,Tuvalu,01f57682,07/07/2024,954.53,Completed,f94355e0,22.67,Silver,Gold,CALL01107,Other,257.49,Company 45
1108,CUST01108,Chris Steele,Male,Kazakhstan,f20127a5,09/10/2022,394.26,Completed,56df77f1,382.59,Premium,Gold,CALL01108,Product,54.87,Company 72
1109,CUST01109,Daniel Pierce,Other,Jordan,8782f058,17/02/2024,667.11,Pending,ed1df546,472.47,Silver,Bronze,CALL01109,Other,332.16,Company 13
1110,CUST01110,Brittany Torres,Female,Saint Lucia,8fa3f154,31/12/2022,817.99,Canceled,80fdd68f,124.9,Premium,Silver,CALL01110,Payment,69.87,Company 87
1111,CUST01111,Tracey Morales,Other,Netherlands Antilles,95657bd1,21/10/2022,154.41,Pending,ade0df4b,265.41,Premium,Silver,CALL01111,Product,101.47,Company 64
1112,CUST01112,April Park,Female,Korea,f5158a9c,28/12/2023,990.43,Canceled,febb7192,169.97,Premium,Bronze,CALL01112,Product,208.68,Company 34
1113,CUST01113,Erin Jones,Male,Poland,ae1ac44a,29/10/2023,223.55,Pending,7fdda7c0,89.18,Silver,Gold,CALL01113,Product,99.58,Company 66
1114,CUST01114,William Jackson,Female,Panama,de30ed82,25/02/2023,829.61,Canceled,4ce6ebbb,348.47,Premium,Gold,CALL01114,Delivery,358.57,Company 72
1115,CUST01115,Duane Bailey,Female,Marshall Islands,c1291a03,10/01/2023,923.93,Canceled,dc0ed317,148.73,Gold,Silver,CALL01115,Delivery,215.93,Company 51
1116,CUST01116,Jon Davis,Female,Iran,05eeeb65,04/01/2023,167.6,Pending,abaf93b3,472.93,Silver,Silver,CALL01116,Payment,217.97,Company 22
1117,CUST01117,Derek Johnson,Female,Ukraine,98b11a73,30/06/2025,397.15,Canceled,3d9545c4,211.16,Gold,Gold,CALL01117,Payment,425.1,Company 88
1118,CUST01118,Kenneth Wilson,Female,Algeria,2f6346ab,01/10/2024,552.53,Completed,94ad3ffa,424.37,Gold,Bronze,CALL01118,Payment,123,Company 5
1119,CUST01119,Kelly Wilkerson,Other,Uruguay,4fcd02d9,29/08/2024,935.23,Canceled,0f5e85c5,28.23,Premium,Bronze,CALL01119,Other,322.69,Company 13
1120,CUST01120,Jimmy Porter,Male,Senegal,95ff2864,04/03/2025,298.17,Canceled,1e86ddbf,28.7,Gold,Bronze,CALL01120,Payment,326.88,Company 15
1121,CUST01121,Leroy Carney,Male,Lesotho,6fa35d80,21/12/2023,728.7,Pending,d13bebf5,419.01,Gold,Bronze,CALL01121,Product,97.22,Company 35
1122,CUST01122,Thomas Jones,Female,Djibouti,7feb658a,18/02/2025,682.65,Completed,038b6a99,464.18,Premium,Silver,CALL01122,Payment,106.24,Company 75
1123,CUST01123,Anthony Hood,Female,United Kingdom,d119a7f4,16/08/2023,126.17,Canceled,6b7ed853,79.04,Premium,Gold,CALL01123,Payment,442.53,Company 100
1124,CUST01124,Scott Rivera,Other,United States Virgin,6b088965,27/01/2025,252.55,Completed,775177a5,216.78,Premium,Silver,CALL01124,Payment,469.49,Company 68
1125,CUST01125,Thomas Obrien,Female,Cote d'Ivoire,de3fb258,08/01/2023,747.75,Pending,61412481,249.41,Gold,Silver,CALL01125,Delivery,485.86,Company 84
1126,CUST01126,Veronica Martinez,Female,Czech Republic,2a44b6b5,09/03/2025,820.01,Completed,d3fa66c9,19.28,Gold,Gold,CALL01126,Payment,250.24,Company 62
1127,CUST01127,Maxwell Perez,Other,Latvia,12966bb0,28/02/2023,91.81,Canceled,8b55a34d,129.43,Silver,Bronze,CALL01127,Payment,81.76,Company 35
1128,CUST01128,Maureen Martinez,Female,South Africa,4a01a4ce,05/03/2024,484.7,Pending,c6d3b38f,431.87,Premium,Bronze,CALL01128,Payment,50.13,Company 10
1129,CUST01129,Brian Woods,Other,Niger,e7f92ba2,01/12/2023,705.71,Canceled,1.98E+76,449.17,Silver,Bronze,CALL01129,Other,256.22,Company 25
1130,CUST01130,John Norris,Male,Western Sahara,529b4137,22/05/2025,411.28,Canceled,38cea45c,239.29,Premium,Bronze,CALL01130,Delivery,375.67,Company 68
1131,CUST01131,Bruce Griffith,Female,Mauritania,1b401a90,01/01/2025,73.29,Completed,ea4775ac,229.42,Premium,Silver,CALL01131,Other,411.18,Company 36
1132,CUST01132,Robert Nguyen,Male,Mongolia,6bc3445f,17/12/2023,898.63,Pending,9fcc692a,368.53,Silver,Silver,CALL01132,Payment,426.35,Company 68
1133,CUST01133,Cynthia Soto,Female,Western Sahara,8669ca79,12/01/2023,131.81,Pending,bc30fede,476.12,Premium,Gold,CALL01133,Product,285.14,Company 67
1134,CUST01134,Peter Foster,Female,Malawi,1c8389d5,22/07/2024,755.54,Canceled,f7481a82,248.22,Silver,Bronze,CALL01134,Product,257.95,Company 52
1135,CUST01135,Dana Cummings,Female,Saint Barthelemy,85755568,28/05/2023,428.82,Canceled,30092149,132.11,Gold,Bronze,CALL01135,Other,264.12,Company 35
1136,CUST01136,Michelle Campbell,Male,South Georgia and th,d01276d2,10/07/2023,662.57,Pending,e40cda3b,118.02,Gold,Gold,CALL01136,Product,362.84,Company 8
1137,CUST01137,Kara Harris,Female,Nicaragua,d1a4ec99,16/03/2024,542.83,Completed,f3466f31,311.95,Silver,Gold,CALL01137,Product,251.74,Company 48
1138,CUST01138,Dylan Villarreal,Other,Argentina,e3b2ec08,25/04/2025,150.25,Pending,98aef63b,222.35,Premium,Silver,CALL01138,Delivery,314.5,Company 72
1139,CUST01139,Justin Velasquez,Male,Brazil,767c5a40,10/03/2024,731.81,Completed,f2458792,399.44,Silver,Bronze,CALL01139,Other,246.85,Company 48
1140,CUST01140,Daniel Moore,Other,Guinea-Bissau,ed13ccb7,01/05/2024,461.51,Completed,cfa22e0a,492.21,Gold,Bronze,CALL01140,Delivery,394.98,Company 92
1141,CUST01141,Alexander Gonzalez,Other,American Samoa,b40432bf,31/10/2023,995.41,Canceled,e152510c,462.77,Premium,Bronze,CALL01141,Delivery,352.28,Company 35
1142,CUST01142,Larry Callahan,Female,Cocos (Keeling) Isla,dfe1271b,12/11/2024,516.31,Pending,c6be7689,478.29,Silver,Bronze,CALL01142,Payment,246.66,Company 27
1143,CUST01143,Joseph Henry,Female,Croatia,c3814041,16/01/2023,35.65,Canceled,113f4cf8,399.71,Premium,Gold,CALL01143,Other,320.64,Company 37
1144,CUST01144,Joshua Stout,Male,Haiti,a4bc7065,19/09/2023,75.3,Completed,94c46153,489.04,Gold,Silver,CALL01144,Other,268.59,Company 21
1145,CUST01145,Terri Baker,Male,Bouvet Island (Bouve,1d202a13,25/06/2023,800.12,Pending,a3e2da4c,107.82,Premium,Gold,CALL01145,Delivery,40.38,Company 27
1146,CUST01146,Brian Collins,Other,Iran,6aa5afe3,28/11/2022,784.91,Pending,de21727a,154.01,Gold,Bronze,CALL01146,Payment,125.64,Company 9
1147,CUST01147,Gregory Scott,Female,Antarctica (the terr,ada59768,17/06/2023,533.67,Completed,29305fe2,414.41,Gold,Bronze,CALL01147,Product,460.07,Company 25
1148,CUST01148,Brenda Crawford,Other,Antarctica (the terr,043bcefa,12/06/2024,324.82,Canceled,02ef617e,42.34,Premium,Silver,CALL01148,Product,103.9,Company 77
1149,CUST01149,Colin Lara,Female,Zimbabwe,dcc9d10e,27/08/2023,598.67,Canceled,117e2201,295.71,Premium,Silver,CALL01149,Product,174.23,Company 19
1150,CUST01150,Charles Miller,Other,Kyrgyz Republic,5a660320,19/08/2022,660.99,Canceled,cfdfe62f,185.26,Silver,Bronze,CALL01150,Other,461.35,Company 76
1151,CUST01151,Michael Cabrera,Female,Kiribati,d5c4f05e,14/07/2022,974.75,Pending,44576d1a,420.59,Silver,Gold,CALL01151,Payment,163.92,Company 44
1152,CUST01152,Paula Case,Male,Montenegro,4787ba72,05/07/2025,986.38,Canceled,f2da62bd,416.8,Premium,Bronze,CALL01152,Payment,80.55,Company 79
1153,CUST01153,Mark Sampson,Male,British Indian Ocean,21539739,05/12/2022,236.48,Pending,a76f9673,120.31,Silver,Gold,CALL01153,Delivery,434.87,Company 19
1154,CUST01154,Angela Garcia,Female,Kuwait,180a00bf,10/12/2024,99.24,Canceled,a625f419,291.18,Gold,Gold,CALL01154,Payment,160.92,Company 44
1155,CUST01155,Christopher Velazqu,Other,Mayotte,73463a05,09/11/2024,93.74,Pending,bedb4d1e,422.82,Premium,Gold,CALL01155,Other,423.15,Company 7
1156,CUST01156,Eric Chang,Male,Sao Tome and Princip,e01cf0fb,12/10/2022,933.12,Canceled,b7628257,58.23,Premium,Gold,CALL01156,Product,317.76,Company 28
1157,CUST01157,Andrew Mcbride,Female,Burkina Faso,26af8f9e,11/01/2023,133.44,Canceled,4c00b227,246.06,Gold,Silver,CALL01157,Delivery,78.59,Company 86
1158,CUST01158,Kyle Moore,Female,New Caledonia,81209014,28/12/2022,705.57,Canceled,16845dab,456.27,Silver,Gold,CALL01158,Delivery,29.69,Company 58
1159,CUST01159,Sue Reed,Other,Iran,b4802a31,21/07/2022,613.1,Canceled,67b5f32a,468.12,Gold,Silver,CALL01159,Delivery,480.24,Company 37
1160,CUST01160,Peter Andrews,Female,Cayman Islands,ea1020b8,10/04/2024,183.07,Pending,1b3d7c3e,41,Gold,Gold,CALL01160,Product,461.77,Company 38
1161,CUST01161,Charlotte Potter,Male,Ethiopia,4061c991,03/08/2023,178.78,Completed,2b667ff0,60.82,Gold,Bronze,CALL01161,Delivery,124.16,Company 78
1162,CUST01162,Kimberly Cochran,Male,Montenegro,49f3d787,22/11/2024,306.19,Pending,93c9a75f,391.31,Premium,Silver,CALL01162,Product,353.33,Company 12
1163,CUST01163,Heather Turner,Other,Saint Kitts and Nevi,936b35e0,26/03/2023,923.83,Canceled,37ec548a,16.1,Premium,Silver,CALL01163,Other,115.63,Company 97
1164,CUST01164,Larry Austin,Other,Slovakia (Slovak Rep,56855459,21/04/2023,493.38,Completed,14ffe7da,113.69,Gold,Bronze,CALL01164,Product,403.14,Company 68
1165,CUST01165,Jeffrey Mcdowell,Male,Benin,f37f772d,12/09/2023,891.29,Completed,825f24d7,468.14,Premium,Gold,CALL01165,Delivery,356.08,Company 72
1166,CUST01166,Jane Hernandez,Other,Monaco,c55cca7c,08/09/2023,533.81,Canceled,8b39c853,241.99,Gold,Bronze,CALL01166,Payment,82.69,Company 8
1167,CUST01167,Matthew Richardson,Male,Saint Pierre and Miq,0302ee96,14/07/2023,233.83,Canceled,e54cd67c,155.41,Premium,Bronze,CALL01167,Product,72,Company 59
1168,CUST01168,Nicholas Mitchell,Female,Cote d'Ivoire,3f83062b,17/03/2023,117.61,Canceled,cf21af11,288.81,Gold,Gold,CALL01168,Product,266.68,Company 80
1169,CUST01169,Kristin Duncan,Other,Sao Tome and Princip,79b38c26,02/03/2024,15.75,Pending,95739588,50.57,Premium,Silver,CALL01169,Product,306.12,Company 49
1170,CUST01170,Sara Scott,Male,Kenya,f11cbc50,04/01/2024,746.48,Canceled,f349c9cb,358.32,Silver,Gold,CALL01170,Product,127.05,Company 92
1171,CUST01171,Kimberly Young,Other,Tokelau,e10ee475,30/08/2023,426.88,Pending,af3bbcc2,342.52,Gold,Gold,CALL01171,Other,238.14,Company 66
1172,CUST01172,Shaun Howard,Female,Niger,01323d4b,13/12/2024,140.1,Completed,24c79ad1,469.37,Gold,Gold,CALL01172,Payment,31.72,Company 90
1173,CUST01173,Christy Powell,Male,Russian Federation,df1c19a5,14/11/2023,687.59,Canceled,c90c757d,97.95,Gold,Bronze,CALL01173,Delivery,147.77,Company 47
1174,CUST01174,Joseph Walker,Male,Algeria,a564c656,15/11/2022,439.99,Canceled,466b716c,377,Gold,Gold,CALL01174,Payment,252.38,Company 64
1175,CUST01175,Joshua Pruitt,Male,Marshall Islands,4572aae4,13/05/2025,731.96,Canceled,92a26289,86.67,Gold,Bronze,CALL01175,Payment,271.98,Company 68
1176,CUST01176,Adam Smith,Female,Belarus,a91d2db8,19/09/2024,206.43,Canceled,b6b7e4a8,151.63,Silver,Gold,CALL01176,Other,330.37,Company 47
1177,CUST01177,Seth Heath,Male,Portugal,b3c01675,12/02/2025,196.78,Pending,35833eb4,138.19,Silver,Silver,CALL01177,Delivery,496.6,Company 25
1178,CUST01178,Marie Rangel,Other,Tonga,5da03a73,11/03/2025,281.12,Completed,866aaace,33.8,Gold,Bronze,CALL01178,Delivery,44.45,Company 43
1179,CUST01179,Christopher Howard,Male,Romania,d8e13e39,28/04/2025,60.45,Completed,93c6449d,77.52,Premium,Gold,CALL01179,Payment,184.47,Company 42
1180,CUST01180,Dwayne Johnson,Female,Reunion,a7a50bcd,30/08/2024,484.4,Pending,e8af6a64,126.15,Silver,Bronze,CALL01180,Other,107.98,Company 80
1181,CUST01181,Kristen Young,Other,Jersey,995fffa1,17/01/2023,943.57,Completed,756b0e85,165.44,Premium,Gold,CALL01181,Product,161.36,Company 67
1182,CUST01182,Amanda Scott,Female,France,5b5be33a,05/04/2025,61.61,Canceled,fa7af9e4,413.51,Premium,Silver,CALL01182,Delivery,497.23,Company 53
1183,CUST01183,Renee Lee,Other,Senegal,1a61a820,29/12/2024,436.6,Completed,ec2a5275,441.46,Premium,Gold,CALL01183,Delivery,427.16,Company 42
1184,CUST01184,Colton Carlson,Other,Swaziland,42e78939,08/08/2024,686.13,Canceled,dca9d81c,155.83,Silver,Silver,CALL01184,Payment,332.56,Company 89
1185,CUST01185,Donald Woodward,Female,United States of Ame,0e53a078,29/08/2024,377.88,Completed,4fe762be,58.52,Silver,Silver,CALL01185,Delivery,238.04,Company 86
1186,CUST01186,Kayla Watson,Female,Sri Lanka,2190f750,24/04/2025,633.26,Canceled,58166db4,442.41,Silver,Silver,CALL01186,Payment,21.2,Company 22
1187,CUST01187,Madison Liu,Female,Armenia,f47dd49b,10/05/2025,198.53,Canceled,81636ad0,223.49,Premium,Bronze,CALL01187,Product,454.48,Company 55
1188,CUST01188,Joel Barton,Female,Cook Islands,541237cb,09/12/2023,308.46,Completed,82011c0b,185.88,Premium,Silver,CALL01188,Product,103.98,Company 2
1189,CUST01189,Kristen Rivera,Male,Lithuania,36b6d2e6,02/12/2023,199.79,Canceled,921043a0,446.01,Silver,Bronze,CALL01189,Delivery,29.84,Company 9
1190,CUST01190,Beverly Garrett,Female,American Samoa,4b7e4896,23/10/2022,454,Canceled,76dc82a4,372.85,Silver,Gold,CALL01190,Product,103.9,Company 33
1191,CUST01191,Sharon Reyes,Other,Solomon Islands,c90f20df,12/06/2024,792.98,Completed,00b7ba91,252.47,Premium,Gold,CALL01191,Payment,67.92,Company 21
1192,CUST01192,Alexander Williams,Male,Yemen,b0392abf,28/01/2025,70.19,Canceled,5b513e95,95.4,Premium,Gold,CALL01192,Payment,144.46,Company 43
1193,CUST01193,Mr. Jesus Levine II,Female,American Samoa,3b1fbeed,05/01/2023,971.82,Pending,f1b69240,139.93,Silver,Silver,CALL01193,Delivery,399.04,Company 78
1194,CUST01194,James Ford,Male,Central African Repu,332f6427,03/01/2024,611.15,Canceled,40d76d3d,68.48,Premium,Silver,CALL01194,Delivery,217.83,Company 21
1195,CUST01195,Kevin Reilly,Other,Taiwan,4323de8f,29/09/2023,880.36,Pending,fc8aa1cf,244.14,Gold,Silver,CALL01195,Other,123.8,Company 30
1196,CUST01196,Jennifer Clay,Other,Cape Verde,26a8ccf3,19/07/2023,228.13,Canceled,9760f4ad,118.01,Premium,Gold,CALL01196,Delivery,465.07,Company 19
1197,CUST01197,Michael Wells,Other,Chad,7ad6f51e,27/03/2024,298.92,Pending,a0ba3072,423.82,Gold,Bronze,CALL01197,Payment,448.89,Company 41
1198,CUST01198,Christine Castaneda,Male,Syrian Arab Republic,153e0497,29/12/2024,645.99,Canceled,52a86d6b,103.73,Gold,Silver,CALL01198,Other,302.91,Company 52
1199,CUST01199,Connie Cervantes,Male,Afghanistan,0b572448,26/11/2024,972.5,Canceled,6213defc,338.03,Gold,Gold,CALL01199,Delivery,459.62,Company 25
1200,CUST01200,Mr. Benjamin Haney,Female,Papua New Guinea,8e811eb1,15/09/2022,414.26,Completed,6108d9b3,13.27,Premium,Gold,CALL01200,Product,134.99,Company 61
1201,CUST01201,Bailey Owen,Female,Latvia,98075bbe,05/04/2025,361.93,Canceled,6c455a8c,287.45,Premium,Silver,CALL01201,Delivery,324.78,Company 68
1202,CUST01202,Brooke Walter,Female,Portugal,5b9b83d1,10/06/2023,978.97,Canceled,5411ab94,301.88,Premium,Silver,CALL01202,Product,69.22,Company 6
1203,CUST01203,Larry Gonzalez,Other,Liechtenstein,dc5f28a0,05/09/2023,871.33,Pending,7e8ec414,227.1,Premium,Silver,CALL01203,Product,424.59,Company 97
1204,CUST01204,Rebecca Moss,Female,Singapore,82d7e36d,04/02/2024,585.85,Pending,bfc4e687,438.3,Premium,Silver,CALL01204,Payment,354.64,Company 38
1205,CUST01205,Denise Decker,Male,Denmark,0f28b7df,03/02/2025,903.15,Completed,66b3882f,282.6,Gold,Gold,CALL01205,Payment,158.4,Company 20
1206,CUST01206,Charlotte Lawson,Female,Afghanistan,c6fa0baf,16/08/2023,495.61,Completed,9b6b1c52,89.65,Silver,Silver,CALL01206,Delivery,188.14,Company 97
1207,CUST01207,Robert Suarez,Other,Congo,029867a8,20/10/2024,400.26,Pending,53c461f3,432.84,Silver,Gold,CALL01207,Payment,117.53,Company 23
1208,CUST01208,Michelle Chang,Female,Dominica,d75a2617,22/01/2025,970.68,Completed,036eaa34,156.23,Premium,Gold,CALL01208,Payment,384.52,Company 98
1209,CUST01209,Matthew Adams,Other,Dominican Republic,7655434a,28/05/2023,108.73,Canceled,87e5dec7,359.44,Premium,Silver,CALL01209,Product,62.33,Company 66
1210,CUST01210,John King,Other,Turks and Caicos Isl,aaaf1d55,27/08/2022,140.86,Completed,1f4356ee,407.91,Silver,Silver,CALL01210,Payment,242.32,Company 65
1211,CUST01211,Kelsey Juarez,Other,Portugal,65a3f575,27/09/2023,546.95,Canceled,d18fb172,159.39,Premium,Silver,CALL01211,Payment,449.03,Company 81
1212,CUST01212,Jose Mendez,Female,Tuvalu,db94029b,26/02/2025,314.31,Canceled,c8517409,384.67,Premium,Bronze,CALL01212,Payment,48.26,Company 4
1213,CUST01213,Curtis Lopez,Male,Netherlands,ce15007a,10/09/2023,131.84,Pending,fdf903c2,441.83,Gold,Bronze,CALL01213,Delivery,351.68,Company 65
1214,CUST01214,Heather Brandt,Female,Cuba,9de39e4e,28/09/2022,913.05,Pending,262f4151,317.93,Silver,Gold,CALL01214,Delivery,211.2,Company 84
1215,CUST01215,Curtis Beck,Other,Kenya,6df97c90,05/10/2024,689.9,Completed,113e4818,178.04,Premium,Silver,CALL01215,Other,166.9,Company 64
1216,CUST01216,Brittany Guerra,Female,Guinea,3d0bc87c,24/09/2022,110.72,Completed,b9f8d7d2,354.94,Gold,Bronze,CALL01216,Other,310.72,Company 100
1217,CUST01217,Patricia Logan,Female,American Samoa,32df6abd,12/02/2025,608.46,Pending,38fcd3cc,479.43,Silver,Bronze,CALL01217,Delivery,223.21,Company 4
1218,CUST01218,Sarah Mclaughlin,Female,Kiribati,4d5629db,29/10/2022,894.19,Completed,77038916,396.63,Gold,Bronze,CALL01218,Other,348.28,Company 68
1219,CUST01219,Taylor Nelson,Other,Finland,3b257dcb,03/09/2022,665.11,Completed,66b94ee1,223.43,Premium,Bronze,CALL01219,Product,287.08,Company 20
1220,CUST01220,Sarah Garcia,Other,Slovenia,e38ce583,22/07/2022,933.76,Pending,4ea2c5a7,102.53,Premium,Silver,CALL01220,Other,161.6,Company 34
1221,CUST01221,Jennifer Gonzalez,Female,Uzbekistan,b474d14e,20/04/2024,798.88,Canceled,43c64fd0,420.19,Premium,Bronze,CALL01221,Delivery,346.35,Company 11
1222,CUST01222,Mary Harris,Female,Benin,e9df39f0,10/01/2025,153.22,Pending,a6f4a73d,247.64,Gold,Silver,CALL01222,Other,59.37,Company 68
1223,CUST01223,Anna Robbins,Female,Antigua and Barbuda,8106f866,02/12/2023,486.48,Canceled,eb6a140b,448,Premium,Silver,CALL01223,Delivery,33.62,Company 70
1224,CUST01224,Jacob Harris,Male,Norfolk Island,d0e20401,27/03/2024,389.35,Completed,ae5ed913,125.12,Premium,Silver,CALL01224,Payment,60.78,Company 93
1225,CUST01225,Kelsey Campbell,Other,Canada,611515ce,20/02/2025,92.78,Canceled,b2af55fc,332.08,Gold,Bronze,CALL01225,Payment,117.21,Company 24
1226,CUST01226,Cheyenne Sutton,Male,Kiribati,d30c451e,31/10/2024,706.06,Pending,b0a6e527,77.62,Gold,Gold,CALL01226,Payment,267.73,Company 44
1227,CUST01227,Ms. Michele Wright,Other,Ethiopia,cc2431d8,06/12/2022,958.04,Completed,2ba2ea89,242.22,Gold,Bronze,CALL01227,Payment,363.67,Company 35
1228,CUST01228,Kimberly Franco,Female,Costa Rica,448aa73e,04/02/2025,465.78,Completed,8faec21d,371.23,Silver,Silver,CALL01228,Payment,160.74,Company 12
1229,CUST01229,Kathleen Sanchez,Male,Eritrea,3dacd271,23/10/2024,749.53,Completed,ff1e9834,78.08,Gold,Gold,CALL01229,Payment,129.08,Company 22
1230,CUST01230,Carol Johnson,Female,Niue,798c27a8,07/07/2025,965.26,Pending,4bac2b76,150.75,Premium,Silver,CALL01230,Delivery,460.03,Company 47
1231,CUST01231,Jennifer Burton,Male,Paraguay,e7efef3f,14/06/2023,871.77,Completed,e7051331,348.73,Premium,Gold,CALL01231,Other,412.5,Company 90
1232,CUST01232,James Mora,Female,Romania,c51c0382,02/05/2023,832.76,Canceled,13904887,175.25,Silver,Gold,CALL01232,Other,408.01,Company 37
1233,CUST01233,Rebecca Lewis,Other,Mayotte,9d105695,06/05/2023,701.58,Canceled,432e6e56,103.93,Premium,Bronze,CALL01233,Other,69.3,Company 64
